Time,IMF_Bz_nT
2024-05-12T04:59:00Z,3.39
2024-05-12T05:00:00Z,2.99
2024-05-12T05:01:00Z,2.7
2024-05-12T05:02:00Z,2.72
2024-05-12T05:03:00Z,3.5
2024-05-12T05:04:00Z,3.84
2024-05-12T05:05:00Z,3.79
2024-05-12T05:06:00Z,3.67
2024-05-12T05:07:00Z,3.59
2024-05-12T05:08:00Z,3.91
2024-05-12T05:09:00Z,3.83
2024-05-12T05:10:00Z,3.55
2024-05-12T05:11:00Z,3.63
2024-05-12T05:12:00Z,3.69
2024-05-12T05:13:00Z,3.72
2024-05-12T05:14:00Z,3.59
2024-05-12T05:15:00Z,3.65
2024-05-12T05:16:00Z,3.69
2024-05-12T05:17:00Z,3.31
2024-05-12T05:18:00Z,3.32
2024-05-12T05:19:00Z,3.51
2024-05-12T05:20:00Z,3.42
2024-05-12T05:21:00Z,3.43
2024-05-12T05:22:00Z,3.38
2024-05-12T05:23:00Z,3.24
2024-05-12T05:24:00Z,3.12
2024-05-12T05:25:00Z,3.17
2024-05-12T05:26:00Z,3.18
2024-05-12T05:27:00Z,3.28
2024-05-12T05:28:00Z,3.17
2024-05-12T05:29:00Z,3.04
2024-05-12T05:30:00Z,3.19
2024-05-12T05:31:00Z,3.13
2024-05-12T05:32:00Z,3.16
2024-05-12T05:33:00Z,3.16
2024-05-12T05:34:00Z,3.12
2024-05-12T05:35:00Z,3.03
2024-05-12T05:36:00Z,3.31
2024-05-12T05:37:00Z,2.97
2024-05-12T05:38:00Z,3.0
2024-05-12T05:39:00Z,3.44
2024-05-12T05:40:00Z,3.23
2024-05-12T05:41:00Z,3.06
2024-05-12T05:42:00Z,2.89
2024-05-12T05:43:00Z,2.96
2024-05-12T05:44:00Z,2.99
2024-05-12T05:45:00Z,3.08
2024-05-12T05:46:00Z,3.19
2024-05-12T05:47:00Z,3.14
2024-05-12T05:48:00Z,2.53
2024-05-12T05:49:00Z,2.43
2024-05-12T05:50:00Z,2.58
2024-05-12T05:51:00Z,2.53
2024-05-12T05:52:00Z,2.57
2024-05-12T05:53:00Z,2.7
2024-05-12T05:54:00Z,2.66
2024-05-12T05:55:00Z,2.82
2024-05-12T05:56:00Z,2.96
2024-05-12T05:57:00Z,2.89
2024-05-12T05:58:00Z,3.01
2024-05-12T05:59:00Z,3.27
2024-05-12T06:00:00Z,3.29
2024-05-12T06:01:00Z,3.2
2024-05-12T06:02:00Z,3.25
2024-05-12T06:03:00Z,3.26
2024-05-12T06:04:00Z,3.29
2024-05-12T06:05:00Z,3.23
2024-05-12T06:06:00Z,3.17
2024-05-12T06:07:00Z,3.3
2024-05-12T06:08:00Z,3.43
2024-05-12T06:09:00Z,3.31
2024-05-12T06:10:00Z,3.26
2024-05-12T06:11:00Z,3.43
2024-05-12T06:12:00Z,3.16
2024-05-12T06:13:00Z,3.3
2024-05-12T06:14:00Z,3.52
2024-05-12T06:15:00Z,3.38
2024-05-12T06:16:00Z,3.09
2024-05-12T06:17:00Z,3.09
2024-05-12T06:18:00Z,3.23
2024-05-12T06:19:00Z,3.12
2024-05-12T06:20:00Z,3.28
2024-05-12T06:21:00Z,3.22
2024-05-12T06:22:00Z,3.3
2024-05-12T06:23:00Z,3.1
2024-05-12T06:24:00Z,3.0
2024-05-12T06:25:00Z,3.0
2024-05-12T06:26:00Z,2.92
2024-05-12T06:27:00Z,2.54
2024-05-12T06:28:00Z,2.29
2024-05-12T06:29:00Z,2.36
2024-05-12T06:30:00Z,1.94
2024-05-12T06:31:00Z,2.06
2024-05-12T06:32:00Z,1.82
2024-05-12T06:33:00Z,2.06
2024-05-12T06:34:00Z,1.93
2024-05-12T06:35:00Z,1.87
2024-05-12T06:36:00Z,1.79
2024-05-12T06:37:00Z,2.82
2024-05-12T06:38:00Z,2.79
2024-05-12T06:39:00Z,2.64
2024-05-12T06:40:00Z,2.35
2024-05-12T06:41:00Z,2.31
2024-05-12T06:42:00Z,2.18
2024-05-12T06:43:00Z,2.1
2024-05-12T06:44:00Z,2.04
2024-05-12T06:45:00Z,1.81
2024-05-12T06:46:00Z,1.87
2024-05-12T06:47:00Z,1.88
2024-05-12T06:48:00Z,1.96
2024-05-12T06:49:00Z,1.92
2024-05-12T06:50:00Z,1.9
2024-05-12T06:51:00Z,2.1
2024-05-12T06:52:00Z,2.05
2024-05-12T06:53:00Z,2.01
2024-05-12T06:54:00Z,2.39
2024-05-12T06:55:00Z,2.49
2024-05-12T06:56:00Z,2.34
2024-05-12T06:57:00Z,2.17
2024-05-12T06:58:00Z,2.3
2024-05-12T06:59:00Z,2.26
2024-05-12T07:00:00Z,2.19
2024-05-12T07:01:00Z,2.1
2024-05-12T07:02:00Z,2.3
2024-05-12T07:03:00Z,2.18
2024-05-12T07:04:00Z,2.13
2024-05-12T07:05:00Z,1.99
2024-05-12T07:06:00Z,2.16
2024-05-12T07:07:00Z,1.98
2024-05-12T07:08:00Z,1.85
2024-05-12T07:09:00Z,1.76
2024-05-12T07:10:00Z,1.93
2024-05-12T07:11:00Z,1.61
2024-05-12T07:12:00Z,1.8
2024-05-12T07:13:00Z,1.58
2024-05-12T07:14:00Z,1.67
2024-05-12T07:15:00Z,1.58
2024-05-12T07:16:00Z,1.39
2024-05-12T07:17:00Z,1.52
2024-05-12T07:18:00Z,1.74
2024-05-12T07:19:00Z,1.78
2024-05-12T07:20:00Z,1.91
2024-05-12T07:21:00Z,1.88
2024-05-12T07:22:00Z,1.85
2024-05-12T07:23:00Z,1.63
2024-05-12T07:24:00Z,1.51
2024-05-12T07:25:00Z,1.83
2024-05-12T07:26:00Z,1.88
2024-05-12T07:27:00Z,1.79
2024-05-12T07:28:00Z,1.71
2024-05-12T07:29:00Z,1.7
2024-05-12T07:30:00Z,1.62
2024-05-12T07:31:00Z,1.51
2024-05-12T07:32:00Z,1.17
2024-05-12T07:33:00Z,1.3
2024-05-12T07:34:00Z,1.37
2024-05-12T07:35:00Z,1.33
2024-05-12T07:36:00Z,1.24
2024-05-12T07:37:00Z,1.53
2024-05-12T07:38:00Z,1.33
2024-05-12T07:39:00Z,1.29
2024-05-12T07:40:00Z,1.35
2024-05-12T07:41:00Z,1.38
2024-05-12T07:42:00Z,1.38
2024-05-12T07:43:00Z,1.67
2024-05-12T07:44:00Z,1.44
2024-05-12T07:45:00Z,1.53
2024-05-12T07:46:00Z,1.55
2024-05-12T07:47:00Z,1.42
2024-05-12T07:48:00Z,1.33
2024-05-12T07:49:00Z,1.33
2024-05-12T07:50:00Z,1.21
2024-05-12T07:51:00Z,1.39
2024-05-12T07:52:00Z,1.75
2024-05-12T07:53:00Z,1.7
2024-05-12T07:54:00Z,1.31
2024-05-12T07:55:00Z,1.57
2024-05-12T07:56:00Z,1.34
2024-05-12T07:57:00Z,1.38
2024-05-12T07:58:00Z,1.5
2024-05-12T07:59:00Z,1.61
2024-05-12T08:00:00Z,1.62
2024-05-12T08:01:00Z,1.36
2024-05-12T08:02:00Z,1.42
2024-05-12T08:03:00Z,1.58
2024-05-12T08:04:00Z,1.38
2024-05-12T08:05:00Z,1.38
2024-05-12T08:06:00Z,1.68
2024-05-12T08:07:00Z,1.3
2024-05-12T08:08:00Z,1.51
2024-05-12T08:09:00Z,1.76
2024-05-12T08:10:00Z,1.75
2024-05-12T08:11:00Z,1.74
2024-05-12T08:12:00Z,1.41
2024-05-12T08:13:00Z,1.34
2024-05-12T08:14:00Z,1.68
2024-05-12T08:15:00Z,1.67
2024-05-12T08:16:00Z,1.32
2024-05-12T08:17:00Z,1.32
2024-05-12T08:18:00Z,1.16
2024-05-12T08:19:00Z,1.53
2024-05-12T08:20:00Z,1.63
2024-05-12T08:21:00Z,1.79
2024-05-12T08:22:00Z,1.68
2024-05-12T08:23:00Z,1.61
2024-05-12T08:24:00Z,1.93
2024-05-12T08:25:00Z,1.91
2024-05-12T08:26:00Z,2.12
2024-05-12T08:27:00Z,1.71
2024-05-12T08:28:00Z,1.87
2024-05-12T08:29:00Z,1.66
2024-05-12T08:30:00Z,1.57
2024-05-12T08:31:00Z,1.65
2024-05-12T08:32:00Z,1.27
2024-05-12T08:33:00Z,1.36
2024-05-12T08:34:00Z,1.37
2024-05-12T08:35:00Z,1.28
2024-05-12T08:36:00Z,1.43
2024-05-12T08:37:00Z,1.3
2024-05-12T08:38:00Z,1.25
2024-05-12T08:39:00Z,1.26
2024-05-12T08:40:00Z,1.04
2024-05-12T08:41:00Z,0.75
2024-05-12T08:42:00Z,0.78
2024-05-12T08:43:00Z,0.77
2024-05-12T08:44:00Z,0.65
2024-05-12T08:45:00Z,0.37
2024-05-12T08:46:00Z,0.53
2024-05-12T08:47:00Z,0.59
2024-05-12T08:48:00Z,0.79
2024-05-12T08:49:00Z,0.79
2024-05-12T08:50:00Z,0.46
2024-05-12T08:51:00Z,0.63
2024-05-12T08:52:00Z,0.58
2024-05-12T08:53:00Z,-0.07
2024-05-12T08:54:00Z,-0.08
2024-05-12T08:55:00Z,-0.04
2024-05-12T08:56:00Z,-0.09
2024-05-12T08:57:00Z,-0.02
2024-05-12T08:58:00Z,0.05
2024-05-12T08:59:00Z,-0.0
2024-05-12T09:00:00Z,0.07
2024-05-12T09:01:00Z,-0.14
2024-05-12T09:02:00Z,-0.22
2024-05-12T09:03:00Z,-0.42
2024-05-12T09:04:00Z,-0.14
2024-05-12T09:05:00Z,-0.65
2024-05-12T09:06:00Z,-0.52
2024-05-12T09:07:00Z,-0.58
2024-05-12T09:08:00Z,-0.44
2024-05-12T09:09:00Z,-0.54
2024-05-12T09:10:00Z,-0.41
2024-05-12T09:11:00Z,-0.44
2024-05-12T09:12:00Z,-0.35
2024-05-12T09:13:00Z,-0.3
2024-05-12T09:14:00Z,-0.31
2024-05-12T09:15:00Z,-0.41
2024-05-12T09:16:00Z,-0.58
2024-05-12T09:17:00Z,-0.91
2024-05-12T09:18:00Z,-0.83
2024-05-12T09:19:00Z,-0.82
2024-05-12T09:20:00Z,-0.75
2024-05-12T09:21:00Z,-0.77
2024-05-12T09:22:00Z,-0.91
2024-05-12T09:23:00Z,-0.32
2024-05-12T09:24:00Z,-0.46
2024-05-12T09:25:00Z,-0.03
2024-05-12T09:26:00Z,1.48
2024-05-12T09:27:00Z,2.06
2024-05-12T09:28:00Z,2.52
2024-05-12T09:29:00Z,4.55
2024-05-12T09:30:00Z,4.54
2024-05-12T09:31:00Z,4.84
2024-05-12T09:32:00Z,4.64
2024-05-12T09:33:00Z,4.65
2024-05-12T09:34:00Z,5.25
2024-05-12T09:35:00Z,5.57
2024-05-12T09:36:00Z,4.15
2024-05-12T09:37:00Z,4.56
2024-05-12T09:38:00Z,3.4
2024-05-12T09:39:00Z,2.98
2024-05-12T09:40:00Z,4.46
2024-05-12T09:41:00Z,5.5
2024-05-12T09:42:00Z,5.98
2024-05-12T09:43:00Z,5.68
2024-05-12T09:44:00Z,5.6
2024-05-12T09:45:00Z,5.34
2024-05-12T09:46:00Z,5.37
2024-05-12T09:47:00Z,5.1
2024-05-12T09:48:00Z,4.5
2024-05-12T09:49:00Z,4.91
2024-05-12T09:50:00Z,4.4
2024-05-12T09:51:00Z,4.9
2024-05-12T09:52:00Z,4.52
2024-05-12T09:53:00Z,4.06
2024-05-12T09:54:00Z,4.61
2024-05-12T09:55:00Z,4.35
2024-05-12T09:56:00Z,4.71
2024-05-12T09:57:00Z,2.52
2024-05-12T09:58:00Z,3.69
2024-05-12T09:59:00Z,4.04
2024-05-12T10:00:00Z,3.48
2024-05-12T10:01:00Z,3.52
2024-05-12T10:02:00Z,3.22
2024-05-12T10:03:00Z,3.55
2024-05-12T10:04:00Z,2.79
2024-05-12T10:05:00Z,2.98
2024-05-12T10:06:00Z,4.08
2024-05-12T10:07:00Z,4.56
2024-05-12T10:08:00Z,4.79
2024-05-12T10:09:00Z,4.46
2024-05-12T10:10:00Z,5.89
2024-05-12T10:11:00Z,5.35
2024-05-12T10:12:00Z,5.35
2024-05-12T10:13:00Z,6.73
2024-05-12T10:14:00Z,6.32
2024-05-12T10:15:00Z,5.13
2024-05-12T10:16:00Z,4.24
2024-05-12T10:17:00Z,5.21
2024-05-12T10:18:00Z,5.15
2024-05-12T10:19:00Z,5.37
2024-05-12T10:20:00Z,5.4
2024-05-12T10:21:00Z,5.23
2024-05-12T10:22:00Z,5.07
2024-05-12T10:23:00Z,4.89
2024-05-12T10:24:00Z,4.75
2024-05-12T10:25:00Z,4.55
2024-05-12T10:26:00Z,6.2
2024-05-12T10:27:00Z,6.34
2024-05-12T10:28:00Z,5.85
2024-05-12T10:29:00Z,5.61
2024-05-12T10:30:00Z,5.57
2024-05-12T10:31:00Z,6.56
2024-05-12T10:32:00Z,6.25
2024-05-12T10:33:00Z,6.06
2024-05-12T10:34:00Z,5.34
2024-05-12T10:35:00Z,5.4
2024-05-12T10:36:00Z,5.63
2024-05-12T10:37:00Z,6.28
2024-05-12T10:38:00Z,5.92
2024-05-12T10:39:00Z,5.0
2024-05-12T10:40:00Z,4.77
2024-05-12T10:41:00Z,
2024-05-12T10:42:00Z,3.89
2024-05-12T10:43:00Z,3.7
2024-05-12T10:44:00Z,3.69
2024-05-12T10:45:00Z,3.75
2024-05-12T10:46:00Z,3.6
2024-05-12T10:47:00Z,3.45
2024-05-12T10:48:00Z,3.9
2024-05-12T10:49:00Z,4.08
2024-05-12T10:50:00Z,3.96
2024-05-12T10:51:00Z,4.4
2024-05-12T10:52:00Z,4.4
2024-05-12T10:53:00Z,3.79
2024-05-12T10:54:00Z,4.17
2024-05-12T10:55:00Z,4.29
2024-05-12T10:56:00Z,4.33
2024-05-12T10:57:00Z,4.46
2024-05-12T10:58:00Z,4.32
2024-05-12T10:59:00Z,4.32
2024-05-12T11:00:00Z,4.15
2024-05-12T11:01:00Z,4.26
2024-05-12T11:02:00Z,4.46
2024-05-12T11:03:00Z,4.37
2024-05-12T11:04:00Z,4.18
2024-05-12T11:05:00Z,4.27
2024-05-12T11:06:00Z,4.27
2024-05-12T11:07:00Z,4.14
2024-05-12T11:08:00Z,3.88
2024-05-12T11:09:00Z,3.87
2024-05-12T11:10:00Z,4.38
2024-05-12T11:11:00Z,5.13
2024-05-12T11:12:00Z,4.83
2024-05-12T11:13:00Z,4.66
2024-05-12T11:14:00Z,4.42
2024-05-12T11:15:00Z,4.12
2024-05-12T11:16:00Z,3.6
2024-05-12T11:17:00Z,3.43
2024-05-12T11:18:00Z,3.54
2024-05-12T11:19:00Z,3.25
2024-05-12T11:20:00Z,2.96
2024-05-12T11:21:00Z,2.95
2024-05-12T11:22:00Z,4.17
2024-05-12T11:23:00Z,4.29
2024-05-12T11:24:00Z,4.37
2024-05-12T11:25:00Z,4.54
2024-05-12T11:26:00Z,4.34
2024-05-12T11:27:00Z,4.01
2024-05-12T11:28:00Z,3.3
2024-05-12T11:29:00Z,3.16
2024-05-12T11:30:00Z,3.94
2024-05-12T11:31:00Z,3.88
2024-05-12T11:32:00Z,3.11
2024-05-12T11:33:00Z,3.2
2024-05-12T11:34:00Z,3.28
2024-05-12T11:35:00Z,3.43
2024-05-12T11:36:00Z,3.26
2024-05-12T11:37:00Z,3.37
2024-05-12T11:38:00Z,3.13
2024-05-12T11:39:00Z,3.4
2024-05-12T11:40:00Z,3.19
2024-05-12T11:41:00Z,3.13
2024-05-12T11:42:00Z,3.46
2024-05-12T11:43:00Z,3.29
2024-05-12T11:44:00Z,3.92
2024-05-12T11:45:00Z,3.86
2024-05-12T11:46:00Z,3.91
2024-05-12T11:47:00Z,3.8
2024-05-12T11:48:00Z,4.01
2024-05-12T11:49:00Z,4.24
2024-05-12T11:50:00Z,3.89
2024-05-12T11:51:00Z,3.8
2024-05-12T11:52:00Z,4.24
2024-05-12T11:53:00Z,4.2
2024-05-12T11:54:00Z,3.99
2024-05-12T11:55:00Z,3.0
2024-05-12T11:56:00Z,3.68
2024-05-12T11:57:00Z,3.71
2024-05-12T11:58:00Z,3.74
2024-05-12T11:59:00Z,3.8
2024-05-12T12:00:00Z,3.72
2024-05-12T12:01:00Z,3.01
2024-05-12T12:02:00Z,3.3
2024-05-12T12:03:00Z,3.2
2024-05-12T12:04:00Z,3.25
2024-05-12T12:05:00Z,3.28
2024-05-12T12:06:00Z,2.91
2024-05-12T12:07:00Z,3.1
2024-05-12T12:08:00Z,4.81
2024-05-12T12:09:00Z,4.77
2024-05-12T12:10:00Z,4.91
2024-05-12T12:11:00Z,4.76
2024-05-12T12:12:00Z,4.44
2024-05-12T12:13:00Z,3.74
2024-05-12T12:14:00Z,4.28
2024-05-12T12:15:00Z,4.23
2024-05-12T12:16:00Z,4.65
2024-05-12T12:17:00Z,4.79
2024-05-12T12:18:00Z,3.93
2024-05-12T12:19:00Z,4.22
2024-05-12T12:20:00Z,4.52
2024-05-12T12:21:00Z,4.26
2024-05-12T12:22:00Z,4.35
2024-05-12T12:23:00Z,4.1
2024-05-12T12:24:00Z,4.37
2024-05-12T12:25:00Z,3.85
2024-05-12T12:26:00Z,3.86
2024-05-12T12:27:00Z,3.79
2024-05-12T12:28:00Z,3.71
2024-05-12T12:29:00Z,3.61
2024-05-12T12:30:00Z,3.45
2024-05-12T12:31:00Z,3.39
2024-05-12T12:32:00Z,3.44
2024-05-12T12:33:00Z,2.77
2024-05-12T12:34:00Z,3.18
2024-05-12T12:35:00Z,3.05
2024-05-12T12:36:00Z,3.22
2024-05-12T12:37:00Z,3.97
2024-05-12T12:38:00Z,4.9
2024-05-12T12:39:00Z,3.43
2024-05-12T12:40:00Z,3.43
2024-05-12T12:41:00Z,2.88
2024-05-12T12:42:00Z,2.95
2024-05-12T12:43:00Z,3.51
2024-05-12T12:44:00Z,4.49
2024-05-12T12:45:00Z,4.27
2024-05-12T12:46:00Z,4.65
2024-05-12T12:47:00Z,5.1
2024-05-12T12:48:00Z,4.86
2024-05-12T12:49:00Z,4.51
2024-05-12T12:50:00Z,4.52
2024-05-12T12:51:00Z,4.22
2024-05-12T12:52:00Z,4.32
2024-05-12T12:53:00Z,4.48
2024-05-12T12:54:00Z,4.47
2024-05-12T12:55:00Z,4.18
2024-05-12T12:56:00Z,3.4
2024-05-12T12:57:00Z,2.69
2024-05-12T12:58:00Z,3.15
2024-05-12T12:59:00Z,3.96
2024-05-12T13:00:00Z,3.48
2024-05-12T13:01:00Z,3.36
2024-05-12T13:02:00Z,4.0
2024-05-12T13:03:00Z,2.61
2024-05-12T13:04:00Z,4.05
2024-05-12T13:05:00Z,4.3
2024-05-12T13:06:00Z,4.48
2024-05-12T13:07:00Z,4.27
2024-05-12T13:08:00Z,3.33
2024-05-12T13:09:00Z,2.41
2024-05-12T13:10:00Z,1.97
2024-05-12T13:11:00Z,3.2
2024-05-12T13:12:00Z,2.01
2024-05-12T13:13:00Z,2.63
2024-05-12T13:14:00Z,1.69
2024-05-12T13:15:00Z,2.89
2024-05-12T13:16:00Z,4.27
2024-05-12T13:17:00Z,5.09
2024-05-12T13:18:00Z,4.29
2024-05-12T13:19:00Z,4.01
2024-05-12T13:20:00Z,3.76
2024-05-12T13:21:00Z,4.83
2024-05-12T13:22:00Z,3.68
2024-05-12T13:23:00Z,3.2
2024-05-12T13:24:00Z,3.05
2024-05-12T13:25:00Z,3.06
2024-05-12T13:26:00Z,2.53
2024-05-12T13:27:00Z,1.33
2024-05-12T13:28:00Z,1.39
2024-05-12T13:29:00Z,1.97
2024-05-12T13:30:00Z,3.17
2024-05-12T13:31:00Z,2.75
2024-05-12T13:32:00Z,1.79
2024-05-12T13:33:00Z,3.54
2024-05-12T13:34:00Z,3.34
2024-05-12T13:35:00Z,3.19
2024-05-12T13:36:00Z,3.28
2024-05-12T13:37:00Z,3.24
2024-05-12T13:38:00Z,3.11
2024-05-12T13:39:00Z,3.03
2024-05-12T13:40:00Z,2.64
2024-05-12T13:41:00Z,2.56
2024-05-12T13:42:00Z,3.03
2024-05-12T13:43:00Z,3.19
2024-05-12T13:44:00Z,2.72
2024-05-12T13:45:00Z,3.16
2024-05-12T13:46:00Z,3.09
2024-05-12T13:47:00Z,3.29
2024-05-12T13:48:00Z,4.06
2024-05-12T13:49:00Z,4.11
2024-05-12T13:50:00Z,4.11
2024-05-12T13:51:00Z,3.39
2024-05-12T13:52:00Z,3.46
2024-05-12T13:53:00Z,3.49
2024-05-12T13:54:00Z,4.57
2024-05-12T13:55:00Z,3.85
2024-05-12T13:56:00Z,4.08
2024-05-12T13:57:00Z,3.53
2024-05-12T13:58:00Z,2.79
2024-05-12T13:59:00Z,2.78
2024-05-12T14:00:00Z,2.32
2024-05-12T14:01:00Z,2.77
2024-05-12T14:02:00Z,2.72
2024-05-12T14:03:00Z,3.09
2024-05-12T14:04:00Z,2.78
2024-05-12T14:05:00Z,2.9
2024-05-12T14:06:00Z,4.72
2024-05-12T14:07:00Z,3.98
2024-05-12T14:08:00Z,4.1
2024-05-12T14:09:00Z,3.83
2024-05-12T14:10:00Z,3.92
2024-05-12T14:11:00Z,3.71
2024-05-12T14:12:00Z,4.05
2024-05-12T14:13:00Z,4.34
2024-05-12T14:14:00Z,3.6
2024-05-12T14:15:00Z,3.58
2024-05-12T14:16:00Z,4.07
2024-05-12T14:17:00Z,3.85
2024-05-12T14:18:00Z,3.74
2024-05-12T14:19:00Z,3.53
2024-05-12T14:20:00Z,3.21
2024-05-12T14:21:00Z,2.79
2024-05-12T14:22:00Z,2.5
2024-05-12T14:23:00Z,3.17
2024-05-12T14:24:00Z,3.38
2024-05-12T14:25:00Z,2.86
2024-05-12T14:26:00Z,2.58
2024-05-12T14:27:00Z,0.55
2024-05-12T14:28:00Z,1.16
2024-05-12T14:29:00Z,
2024-05-12T14:30:00Z,2.7
2024-05-12T14:31:00Z,2.51
2024-05-12T14:32:00Z,2.42
2024-05-12T14:33:00Z,2.52
2024-05-12T14:34:00Z,2.8
2024-05-12T14:35:00Z,2.7
2024-05-12T14:36:00Z,1.86
2024-05-12T14:37:00Z,1.12
2024-05-12T14:38:00Z,0.71
2024-05-12T14:39:00Z,1.37
2024-05-12T14:40:00Z,3.56
2024-05-12T14:41:00Z,3.2
2024-05-12T14:42:00Z,2.11
2024-05-12T14:43:00Z,1.32
2024-05-12T14:44:00Z,2.07
2024-05-12T14:45:00Z,2.21
2024-05-12T14:46:00Z,2.26
2024-05-12T14:47:00Z,2.09
2024-05-12T14:48:00Z,1.49
2024-05-12T14:49:00Z,1.34
2024-05-12T14:50:00Z,1.5
2024-05-12T14:51:00Z,1.54
2024-05-12T14:52:00Z,1.03
2024-05-12T14:53:00Z,1.63
2024-05-12T14:54:00Z,1.04
2024-05-12T14:55:00Z,1.24
2024-05-12T14:56:00Z,-0.2
2024-05-12T14:57:00Z,0.22
2024-05-12T14:58:00Z,-0.27
2024-05-12T14:59:00Z,-0.87
2024-05-12T15:00:00Z,-0.77
2024-05-12T15:01:00Z,-1.17
2024-05-12T15:02:00Z,-1.02
2024-05-12T15:03:00Z,-0.86
2024-05-12T15:04:00Z,-1.11
2024-05-12T15:05:00Z,-1.16
2024-05-12T15:06:00Z,-2.11
2024-05-12T15:07:00Z,-2.0
2024-05-12T15:08:00Z,-2.64
2024-05-12T15:09:00Z,-2.28
2024-05-12T15:10:00Z,-2.45
2024-05-12T15:11:00Z,-2.25
2024-05-12T15:12:00Z,-1.99
2024-05-12T15:13:00Z,-1.74
2024-05-12T15:14:00Z,0.93
2024-05-12T15:15:00Z,-0.43
2024-05-12T15:16:00Z,-2.94
2024-05-12T15:17:00Z,-3.18
2024-05-12T15:18:00Z,-2.89
2024-05-12T15:19:00Z,-1.79
2024-05-12T15:20:00Z,-0.41
2024-05-12T15:21:00Z,1.38
2024-05-12T15:22:00Z,1.56
2024-05-12T15:23:00Z,1.76
2024-05-12T15:24:00Z,1.47
2024-05-12T15:25:00Z,1.54
2024-05-12T15:26:00Z,1.51
2024-05-12T15:27:00Z,1.13
2024-05-12T15:28:00Z,0.79
2024-05-12T15:29:00Z,-0.22
2024-05-12T15:30:00Z,-0.38
2024-05-12T15:31:00Z,-0.05
2024-05-12T15:32:00Z,0.56
2024-05-12T15:33:00Z,0.19
2024-05-12T15:34:00Z,0.99
2024-05-12T15:35:00Z,0.95
2024-05-12T15:36:00Z,1.09
2024-05-12T15:37:00Z,1.25
2024-05-12T15:38:00Z,1.23
2024-05-12T15:39:00Z,1.27
2024-05-12T15:40:00Z,1.35
2024-05-12T15:41:00Z,1.33
2024-05-12T15:42:00Z,1.56
2024-05-12T15:43:00Z,1.39
2024-05-12T15:44:00Z,1.28
2024-05-12T15:45:00Z,1.03
2024-05-12T15:46:00Z,1.2
2024-05-12T15:47:00Z,1.04
2024-05-12T15:48:00Z,0.69
2024-05-12T15:49:00Z,2.08
2024-05-12T15:50:00Z,1.93
2024-05-12T15:51:00Z,1.83
2024-05-12T15:52:00Z,0.91
2024-05-12T15:53:00Z,1.03
2024-05-12T15:54:00Z,0.7
2024-05-12T15:55:00Z,0.86
2024-05-12T15:56:00Z,0.39
2024-05-12T15:57:00Z,0.96
2024-05-12T15:58:00Z,1.7
2024-05-12T15:59:00Z,1.08
2024-05-12T16:00:00Z,0.87
2024-05-12T16:01:00Z,1.24
2024-05-12T16:02:00Z,1.2
2024-05-12T16:03:00Z,1.09
2024-05-12T16:04:00Z,0.9
2024-05-12T16:05:00Z,0.59
2024-05-12T16:06:00Z,0.83
2024-05-12T16:07:00Z,1.06
2024-05-12T16:08:00Z,1.25
2024-05-12T16:09:00Z,0.58
2024-05-12T16:10:00Z,0.33
2024-05-12T16:11:00Z,0.12
2024-05-12T16:12:00Z,0.01
2024-05-12T16:13:00Z,0.05
2024-05-12T16:14:00Z,2.88
2024-05-12T16:15:00Z,2.51
2024-05-12T16:16:00Z,-0.78
2024-05-12T16:17:00Z,0.32
2024-05-12T16:18:00Z,1.96
2024-05-12T16:19:00Z,1.24
2024-05-12T16:20:00Z,0.9
2024-05-12T16:21:00Z,0.98
2024-05-12T16:22:00Z,0.99
2024-05-12T16:23:00Z,-0.74
2024-05-12T16:24:00Z,-0.74
2024-05-12T16:25:00Z,1.17
2024-05-12T16:26:00Z,1.57
2024-05-12T16:27:00Z,1.78
2024-05-12T16:28:00Z,1.47
2024-05-12T16:29:00Z,
2024-05-12T16:30:00Z,1.84
2024-05-12T16:31:00Z,1.78
2024-05-12T16:32:00Z,1.93
2024-05-12T16:33:00Z,2.08
2024-05-12T16:34:00Z,2.15
2024-05-12T16:35:00Z,1.91
2024-05-12T16:36:00Z,2.69
2024-05-12T16:37:00Z,3.12
2024-05-12T16:38:00Z,3.0
2024-05-12T16:39:00Z,2.7
2024-05-12T16:40:00Z,2.64
2024-05-12T16:41:00Z,2.48
2024-05-12T16:42:00Z,2.8
2024-05-12T16:43:00Z,3.23
2024-05-12T16:44:00Z,2.37
2024-05-12T16:45:00Z,2.96
2024-05-12T16:46:00Z,3.05
2024-05-12T16:47:00Z,2.86
2024-05-12T16:48:00Z,1.72
2024-05-12T16:49:00Z,1.73
2024-05-12T16:50:00Z,1.65
2024-05-12T16:51:00Z,1.93
2024-05-12T16:52:00Z,1.86
2024-05-12T16:53:00Z,2.24
2024-05-12T16:54:00Z,2.5
2024-05-12T16:55:00Z,1.72
2024-05-12T16:56:00Z,1.26
2024-05-12T16:57:00Z,1.54
2024-05-12T16:58:00Z,1.78
2024-05-12T16:59:00Z,2.22
2024-05-12T17:00:00Z,2.06
2024-05-12T17:01:00Z,1.62
2024-05-12T17:02:00Z,1.75
2024-05-12T17:03:00Z,2.77
2024-05-12T17:04:00Z,2.75
2024-05-12T17:05:00Z,2.92
2024-05-12T17:06:00Z,2.79
2024-05-12T17:07:00Z,2.18
2024-05-12T17:08:00Z,2.0
2024-05-12T17:09:00Z,
2024-05-12T17:10:00Z,2.46
2024-05-12T17:11:00Z,1.86
